	hotel_name	city	price	quality_test	total_rat	premium	lat	lon	part_total_rat	breakfast	cleanliness	comfort	facilities	food	hotel_condition	location	room	service	value_for_money	double_bed	king_bed	queen_bed	individual_bed	four_bed	two_ind_beds	five_bed	six_bed	triple	water_sports	winter_sports	family	party	fitness	gay_friendly	gourmets	big_groups	honey_moon	business	adults_only	single_status	pet_travelers	atrapalo_rc	customer_alliance_rc	expedia_rc	holiday_check_rc	hoteles_rc	hotelsclick_rc	splendia_rc	superbreak_rc	vinivi_rc	zoover_rc	hostelbookers_rc	atrapalo_r	customer_alliance_r	expedia_r	holiday_check_r	hoteles_r	hotelsclick_r	splendia_r	superbreak_r	vinivi_r	zoover_r	hostelbookers_r	air_conditioner	bar_in_hotel	gym	pet_allowed	parking	pool	restaurant	spa	wifi_room	wifi_hall	air_conditioner_free	bar_in_hotel_free	gym_free	pet_allowed_free	parking_free	pool_free	restaurant_free	spa_free	wifi_room_free	wifi_hall_free	hotel_type	neighbourhood	is_hotel_very_centric	is_hotel_centric	is_neighbourhood_very_centric
318	Curious	1	85	0	0	1	41.382408	2.170452	1408	77	91	81	81	77	85	95	83	92	87	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	85.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Raval	False	True	True
319	AC Hotel Victoria Suites	1	164	0	0	0	41.38916	2.121411	338	78	90	88	85	79	83	81	87	87	81	0	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	654.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	90.0	88.0	88.0	88.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	Pedralbes	False	False	False
320	Hotel Caledonian	1	80	0	0	0	41.384102	2.1618	1015	74	86	77	74	78	75	89	77	82	79	0	0	1	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	79.0	0.0	78.0	87.0	78.0	0.0	0.0	0.0	0.0	76.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	l'Antiga Esquerra de l'Eixample	False	True	True
321	Gallery Hotel	1	136	0	0	0	41.394924	2.15931	1602	77	90	88	85	77	87	93	81	89	82	1	0	1	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	71.0	0.0	0.0	0.0	0.0	84.0	0.0	88.0	92.0	88.0	0.0	87.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	False	True	True
322	Violeta Boutique	1	114	0	0	0	41.390228	2.172039	1166	0	92	87	85	0	85	94	86	92	87	1	0	0	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	38.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	la Dreta de l'Eixample	True	False	True
323	Brustar Sagrada Familia	1	108	0	0	0	41.401356	2.169104	116	0	83	79	76	0	0	84	0	81	77	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	la Dreta de l'Eixample	True	False	True
324	Oasis	1	94	0	0	0	41.382702	2.1847	1542	66	80	73	73	74	75	91	74	81	79	1	0	0	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	654.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	76.0	82.0	76.0	78.0	0.0	0.0	0.0	77.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Ribera	False	True	False
325	Apartaments Ciutat Vella	1	153	0	0	0	41.382229	2.173134	409	0	84	74	78	0	76	91	78	82	79	0	0	0	1	1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	78.0	0.0	80.0	0.0	0.0	0.0	0.0	80.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	el Gòtic	False	True	True
326	Andante Hotel	1	118	0	0	0	41.375698	2.175998	2228	77	92	86	80	81	88	91	86	89	84	1	0	0	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	654.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	88.0	93.0	88.0	80.0	0.0	0.0	0.0	89.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	el Raval	False	True	True
327	Room Mate Emma	1	112	0	0	0	41.392822	2.156286	2364	77	91	85	83	81	85	89	83	92	82	1	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	71.0	0.0	0.0	0.0	0.0	84.0	0.0	86.0	90.0	84.0	0.0	89.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	l'Antiga Esquerra de l'Eixample	False	True	True
328	Hotel Granvia	1	161	0	0	0	41.395802	2.1773	1317	77	92	85	86	78	86	95	84	87	86	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	61.0	0.0	86.0	92.0	90.0	0.0	0.0	0.0	0.0	86.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Fort Pienc	True	False	True
329	HLG City Park Pelayo	1	109	0	0	0	41.386002	2.1654	858	61	79	69	68	73	74	91	70	77	73	1	0	1	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	78.0	0.0	76.0	0.0	80.0	0.0	0.0	0.0	0.0	74.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	True	False	True
330	Catalunya	1	89	0	0	0	41.385502	2.171737	2110	75	84	74	72	65	74	94	73	78	77	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	66.0	0.0	76.0	77.0	76.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Gòtic	True	False	True
331	Onix Liceo	1	112	0	0	0	41.378067	2.173091	1807	74	87	76	77	79	81	90	79	80	78	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	83.0	0.0	80.0	90.0	80.0	0.0	0.0	0.0	0.0	89.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Raval	False	True	True
332	Hotel Balmes	1	143	1	0	0	41.391609	2.159334	2811	77	87	78	78	78	81	87	78	80	78	1	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	75.0	0.0	80.0	82.0	78.0	0.0	0.0	0.0	0.0	79.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	l'Antiga Esquerra de l'Eixample	False	True	True
333	Acevi Villarroel	1	115	1	0	0	41.385365	2.156711	3767	73	87	80	77	76	81	82	80	84	78	1	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	80.0	0.0	82.0	65.0	80.0	0.0	0.0	0.0	0.0	85.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	l'Antiga Esquerra de l'Eixample	False	True	True
334	Sunotel Central	1	90	0	0	0	41.384212	2.161828	2955	77	81	71	76	75	75	87	71	80	74	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	0.0	452.0	654.0	0.0	0.0	0.0	317.0	0.0	71.0	0.0	74.0	0.0	70.0	78.0	0.0	0.0	0.0	77.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	l'Antiga Esquerra de l'Eixample	False	True	True
335	H10 Universitat	1	77	1	0	0	41.386913	2.166641	2820	77	87	78	81	83	83	94	77	86	79	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	81.0	0.0	84.0	88.0	82.0	0.0	0.0	0.0	0.0	79.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	True	False	True
336	Gran de Gracia Apartments	1	193	0	0	0	41.404175	2.151566	322	0	85	83	83	0	80	86	84	84	82	0	0	0	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	100.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3	la Vila de Gràcia	False	True	False
337	Sant Jordi Santa Anna	1	119	0	0	0	41.384762	2.171025	218	0	76	76	79	0	74	92	0	75	82	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	el Gòtic	True	False	True
338	Hotel Omm	1	230	0	0	0	41.396248	2.160955	1726	77	91	87	85	78	84	94	83	87	79	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	71.0	0.0	0.0	0.0	0.0	80.0	0.0	90.0	80.0	90.0	0.0	92.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	False	True	True
339	Bcn Sagrada Familia Apartments	1	109	0	0	0	41.408394	2.177664	170	0	77	73	72	0	0	79	0	74	73	1	1	0	0	1	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	la Sagrada Família	False	True	True
340	Dalia Ramblas	1	110	0	0	0	41.380077	2.172836	1529	0	79	75	69	69	77	90	75	82	76	1	0	0	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	65.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	Barri Gòtic	False	True	True
341	Condado	1	69	0	0	0	41.395901	2.149882	2248	77	88	85	79	80	87	82	83	86	83	1	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	80.0	0.0	88.0	90.0	82.0	0.0	0.0	0.0	0.0	68.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Sant Gervasi - Galvany	False	True	False
342	Eurostars Monumental	1	127	0	0	0	41.400646	2.178593	652	75	85	79	77	77	79	85	77	84	78	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	81.0	0.0	80.0	70.0	78.0	0.0	0.0	0.0	0.0	78.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Carrer del Consell de Cent	False	True	False
343	Upper Diagonal	1	99	0	0	0	41.390884	2.12271	50	0	91	90	85	81	83	83	81	90	82	1	0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	Sarrià	False	False	False
344	Bbarcelona Sagrada Familia Garden Apartment	1	194	0	0	0	41.404167	2.176499	53	0	87	83	83	0	0	89	0	85	84	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	la Sagrada Família	False	True	True
345	International Cool Local Hotel	1	107	0	0	0	41.3811	2.1736	1850	74	80	70	69	73	70	92	70	76	74	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	75.0	0.0	78.0	70.0	76.0	0.0	0.0	0.0	0.0	74.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Gòtic	False	True	True
346	Acta Antibes	1	87	0	0	0	41.398491	2.177999	3757	74	88	82	79	75	83	84	81	88	85	1	0	0	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	78.0	0.0	84.0	90.0	84.0	0.0	0.0	0.0	0.0	82.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Fort Pienc	False	True	True
347	Alexandra Barcelona a DoubleTree by Hilton	1	130	0	0	0	41.393192	2.16152	1648	79	87	81	79	79	80	92	81	85	79	0	0	1	1	0	1	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	75.0	0.0	86.0	88.0	88.0	0.0	0.0	0.0	0.0	88.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	l'Antiga Esquerra de l'Eixample	True	False	True
348	Catalonia Barcelona 505	1	90	0	0	0	41.403198	2.1373	726	74	83	81	79	70	80	78	78	80	78	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	75.0	0.0	84.0	87.0	82.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Sant Gervasi - la Bonanova	False	False	False
349	Hispanos Siete Suiza	1	199	0	0	0	41.403103	2.171211	1262	71	90	88	86	82	85	90	89	90	85	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	89.0	0.0	86.0	0.0	86.0	0.0	0.0	0.0	0.0	86.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	Gràcia Nova	False	True	False
350	Hcc Regente	1	174	0	0	0	41.3922	2.1622	1021	74	86	78	79	71	77	92	75	84	75	1	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	712.0	0.0	0.0	0.0	76.0	0.0	80.0	82.0	80.0	0.0	0.0	80.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	la Dreta de l'Eixample	True	False	True
351	Molino Fresh	1	208	0	0	0	41.373554	2.167794	95	0	85	82	80	0	0	86	0	81	82	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	el Poble-sec	False	True	False
352	Denit Barcelona	1	113	0	0	0	41.387119	2.172462	1417	72	89	82	78	76	86	94	80	86	82	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	86.0	0.0	84.0	75.0	82.0	0.0	0.0	0.0	0.0	84.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	la Dreta de l'Eixample	True	False	True
353	Ecozentric	1	109	0	0	0	41.378803	2.175193	898	0	90	79	79	79	0	92	80	88	81	1	1	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4	Barri Gòtic	False	True	True
354	Hotel Moderno	1	69	0	0	0	41.381039	2.172694	3060	72	76	70	73	76	70	92	70	83	76	1	0	0	1	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	64.0	0.0	74.0	77.0	72.0	0.0	0.0	0.0	0.0	79.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Raval	False	True	True
355	Arc de Triomf	1	194	0	0	0	41.395065	2.180389	510	0	79	81	80	0	78	85	79	81	79	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	452.0	0.0	0.0	0.0	0.0	0.0	434.0	0.0	0.0	78.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	91.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	el Fort Pienc	False	True	True
356	Exclusive Centric Floridablanca	1	142	0	0	0	41.381569	2.162412	331	0	78	78	75	0	0	83	0	76	79	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3	Sant Antoni	False	True	True
357	Catalonia Barcelona Plaza	1	160	0	0	0	41.37542	2.148263	1028	78	83	82	81	75	79	91	78	80	77	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	74.0	0.0	82.0	67.0	80.0	0.0	0.0	0.0	0.0	77.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	Hostafrancs	False	False	False
358	Catalonia Park Putxet	1	70	0	0	0	41.4076	2.1443	741	72	74	72	72	80	73	66	69	75	72	1	0	0	1	0	1	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	406.0	57.0	452.0	0.0	0.0	0.0	0.0	317.0	0.0	58.0	0.0	70.0	85.0	72.0	0.0	0.0	0.0	0.0	73.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5	el Putget i Farró	False	False	False
359	Just Style	1	140	0	0	0	41.377228	2.137955	164	0	83	85	82	78	0	87	86	85	81	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	Sants	False	False	False
360	Lumine Luxury Sagrada Familia	1	218	0	0	1	41.398838	2.16934	289	0	86	81	81	0	0	88	0	85	82	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	la Dreta de l'Eixample	True	False	True
